comparison,false_positive_rate,true_positive_rate,auc
same_recording_split_halves,0.20260829,0.76315789,0.88157418
same_recording_split_halves,0.20276355,0.76315789,0.88157418
same_recording_split_halves,0.2029188,0.76315789,0.88157418
same_recording_split_halves,0.20307406,0.76315789,0.88157418
same_recording_split_halves,0.20322931,0.76315789,0.88157418
same_recording_split_halves,0.20338457,0.76315789,0.88157418
same_recording_split_halves,0.20353982,0.76315789,0.88157418
same_recording_split_halves,0.20369508,0.76315789,0.88157418
same_recording_split_halves,0.20385033,0.76315789,0.88157418
same_recording_split_halves,0.20400559,0.76315789,0.88157418
same_recording_split_halves,0.20416084,0.76315789,0.88157418
same_recording_split_halves,0.2043161,0.76315789,0.88157418
same_recording_split_halves,0.20447136,0.76315789,0.88157418
same_recording_split_halves,0.20462661,0.76315789,0.88157418
same_recording_split_halves,0.20478187,0.76315789,0.88157418
same_recording_split_halves,0.20493712,0.76315789,0.88157418
same_recording_split_halves,0.20509238,0.76315789,0.88157418
same_recording_split_halves,0.20524763,0.76315789,0.88157418
same_recording_split_halves,0.20524763,0.77192982,0.88157418
same_recording_split_halves,0.20540289,0.77192982,0.88157418
same_recording_split_halves,0.20555814,0.77192982,0.88157418
same_recording_split_halves,0.2057134,0.77192982,0.88157418
same_recording_split_halves,0.20586865,0.77192982,0.88157418
same_recording_split_halves,0.20602391,0.77192982,0.88157418
same_recording_split_halves,0.20602391,0.78070175,0.88157418
same_recording_split_halves,0.20617916,0.78070175,0.88157418
same_recording_split_halves,0.20633442,0.78070175,0.88157418
same_recording_split_halves,0.20648968,0.78070175,0.88157418
same_recording_split_halves,0.20664493,0.78070175,0.88157418
same_recording_split_halves,0.20680019,0.78070175,0.88157418
same_recording_split_halves,0.20695544,0.78070175,0.88157418
same_recording_split_halves,0.2071107,0.78070175,0.88157418
same_recording_split_halves,0.20726595,0.78070175,0.88157418
same_recording_split_halves,0.20742121,0.78070175,0.88157418
same_recording_split_halves,0.20757646,0.78070175,0.88157418
same_recording_split_halves,0.20773172,0.78070175,0.88157418
same_recording_split_halves,0.20788697,0.78070175,0.88157418
same_recording_split_halves,0.20804223,0.78070175,0.88157418
same_recording_split_halves,0.20819748,0.78070175,0.88157418
same_recording_split_halves,0.20835274,0.78070175,0.88157418
same_recording_split_halves,0.208508,0.78070175,0.88157418
same_recording_split_halves,0.20866325,0.78070175,0.88157418
same_recording_split_halves,0.20881851,0.78070175,0.88157418
same_recording_split_halves,0.20897376,0.78070175,0.88157418
same_recording_split_halves,0.20912902,0.78070175,0.88157418
same_recording_split_halves,0.20928427,0.78070175,0.88157418
same_recording_split_halves,0.20943953,0.78070175,0.88157418
same_recording_split_halves,0.20959478,0.78070175,0.88157418
same_recording_split_halves,0.20975004,0.78070175,0.88157418
same_recording_split_halves,0.20990529,0.78070175,0.88157418
same_recording_split_halves,0.21006055,0.78070175,0.88157418
same_recording_split_halves,0.2102158,0.78070175,0.88157418
same_recording_split_halves,0.21037106,0.78070175,0.88157418
same_recording_split_halves,0.21052632,0.78070175,0.88157418
same_recording_split_halves,0.21068157,0.78070175,0.88157418
same_recording_split_halves,0.21083683,0.78070175,0.88157418
same_recording_split_halves,0.21099208,0.78070175,0.88157418
same_recording_split_halves,0.21114734,0.78070175,0.88157418
same_recording_split_halves,0.21130259,0.78070175,0.88157418
same_recording_split_halves,0.21145785,0.78070175,0.88157418
same_recording_split_halves,0.2116131,0.78070175,0.88157418
same_recording_split_halves,0.21176836,0.78070175,0.88157418
same_recording_split_halves,0.21192361,0.78070175,0.88157418
same_recording_split_halves,0.21207887,0.78070175,0.88157418
same_recording_split_halves,0.21223413,0.78070175,0.88157418
same_recording_split_halves,0.21238938,0.78070175,0.88157418
same_recording_split_halves,0.21254464,0.78070175,0.88157418
same_recording_split_halves,0.21269989,0.78070175,0.88157418
same_recording_split_halves,0.21285515,0.78070175,0.88157418
same_recording_split_halves,0.2130104,0.78070175,0.88157418
same_recording_split_halves,0.21316566,0.78070175,0.88157418
same_recording_split_halves,0.21332091,0.78070175,0.88157418
same_recording_split_halves,0.21347617,0.78070175,0.88157418
same_recording_split_halves,0.21363142,0.78070175,0.88157418
same_recording_split_halves,0.21378668,0.78070175,0.88157418
same_recording_split_halves,0.21394193,0.78070175,0.88157418
same_recording_split_halves,0.21409719,0.78070175,0.88157418
same_recording_split_halves,0.21425245,0.78070175,0.88157418
same_recording_split_halves,0.2144077,0.78070175,0.88157418
same_recording_split_halves,0.21456296,0.78070175,0.88157418
same_recording_split_halves,0.21471821,0.78070175,0.88157418
same_recording_split_halves,0.21487347,0.78070175,0.88157418
same_recording_split_halves,0.21502872,0.78070175,0.88157418
same_recording_split_halves,0.21518398,0.78070175,0.88157418
same_recording_split_halves,0.21533923,0.78070175,0.88157418
same_recording_split_halves,0.21549449,0.78070175,0.88157418
same_recording_split_halves,0.21564974,0.78070175,0.88157418
same_recording_split_halves,0.215805,0.78070175,0.88157418
same_recording_split_halves,0.21596025,0.78070175,0.88157418
same_recording_split_halves,0.21611551,0.78070175,0.88157418
same_recording_split_halves,0.21627077,0.78070175,0.88157418
same_recording_split_halves,0.21642602,0.78070175,0.88157418
same_recording_split_halves,0.21658128,0.78070175,0.88157418
same_recording_split_halves,0.21673653,0.78070175,0.88157418
same_recording_split_halves,0.21673653,0.78947368,0.88157418
same_recording_split_halves,0.21689179,0.78947368,0.88157418
same_recording_split_halves,0.21704704,0.78947368,0.88157418
same_recording_split_halves,0.2172023,0.78947368,0.88157418
same_recording_split_halves,0.21735755,0.78947368,0.88157418
same_recording_split_halves,0.21751281,0.78947368,0.88157418
same_recording_split_halves,0.21766806,0.78947368,0.88157418
same_recording_split_halves,0.21782332,0.78947368,0.88157418
same_recording_split_halves,0.21797857,0.78947368,0.88157418
same_recording_split_halves,0.21813383,0.78947368,0.88157418
same_recording_split_halves,0.21828909,0.78947368,0.88157418
same_recording_split_halves,0.21844434,0.78947368,0.88157418
same_recording_split_halves,0.2185996,0.78947368,0.88157418
same_recording_split_halves,0.21875485,0.78947368,0.88157418
same_recording_split_halves,0.21891011,0.78947368,0.88157418
same_recording_split_halves,0.21906536,0.78947368,0.88157418
same_recording_split_halves,0.21922062,0.78947368,0.88157418
same_recording_split_halves,0.21937587,0.78947368,0.88157418
same_recording_split_halves,0.21953113,0.78947368,0.88157418
same_recording_split_halves,0.21968638,0.78947368,0.88157418
same_recording_split_halves,0.21984164,0.78947368,0.88157418
same_recording_split_halves,0.21999689,0.78947368,0.88157418
same_recording_split_halves,0.22015215,0.78947368,0.88157418
same_recording_split_halves,0.22030741,0.78947368,0.88157418
same_recording_split_halves,0.22046266,0.78947368,0.88157418
same_recording_split_halves,0.22061792,0.78947368,0.88157418
same_recording_split_halves,0.22077317,0.78947368,0.88157418
same_recording_split_halves,0.22092843,0.78947368,0.88157418
same_recording_split_halves,0.22108368,0.78947368,0.88157418
same_recording_split_halves,0.22123894,0.78947368,0.88157418
same_recording_split_halves,0.22139419,0.78947368,0.88157418
same_recording_split_halves,0.22154945,0.78947368,0.88157418
same_recording_split_halves,0.2217047,0.78947368,0.88157418
same_recording_split_halves,0.22185996,0.78947368,0.88157418
same_recording_split_halves,0.22201522,0.78947368,0.88157418
same_recording_split_halves,0.22217047,0.78947368,0.88157418
same_recording_split_halves,0.22232573,0.78947368,0.88157418
same_recording_split_halves,0.22248098,0.78947368,0.88157418
same_recording_split_halves,0.22263624,0.78947368,0.88157418
same_recording_split_halves,0.22279149,0.78947368,0.88157418
same_recording_split_halves,0.22294675,0.78947368,0.88157418
same_recording_split_halves,0.223102,0.78947368,0.88157418
same_recording_split_halves,0.22325726,0.78947368,0.88157418
same_recording_split_halves,0.22341251,0.78947368,0.88157418
same_recording_split_halves,0.22356777,0.78947368,0.88157418
same_recording_split_halves,0.22356777,0.79824561,0.88157418
same_recording_split_halves,0.22372302,0.79824561,0.88157418
same_recording_split_halves,0.22387828,0.79824561,0.88157418
same_recording_split_halves,0.22403354,0.79824561,0.88157418
same_recording_split_halves,0.22418879,0.79824561,0.88157418
same_recording_split_halves,0.22434405,0.79824561,0.88157418
same_recording_split_halves,0.2244993,0.79824561,0.88157418
same_recording_split_halves,0.22465456,0.79824561,0.88157418
same_recording_split_halves,0.22480981,0.79824561,0.88157418
same_recording_split_halves,0.22496507,0.79824561,0.88157418
same_recording_split_halves,0.22512032,0.79824561,0.88157418
same_recording_split_halves,0.22527558,0.79824561,0.88157418
same_recording_split_halves,0.22543083,0.79824561,0.88157418
same_recording_split_halves,0.22558609,0.79824561,0.88157418
same_recording_split_halves,0.22574134,0.79824561,0.88157418
same_recording_split_halves,0.2258966,0.79824561,0.88157418
same_recording_split_halves,0.22605186,0.79824561,0.88157418
same_recording_split_halves,0.22620711,0.79824561,0.88157418
same_recording_split_halves,0.22636237,0.79824561,0.88157418
same_recording_split_halves,0.22651762,0.79824561,0.88157418
same_recording_split_halves,0.22667288,0.79824561,0.88157418
same_recording_split_halves,0.22682813,0.79824561,0.88157418
same_recording_split_halves,0.22698339,0.79824561,0.88157418
same_recording_split_halves,0.22713864,0.79824561,0.88157418
same_recording_split_halves,0.2272939,0.79824561,0.88157418
same_recording_split_halves,0.22744915,0.79824561,0.88157418
same_recording_split_halves,0.22760441,0.79824561,0.88157418
same_recording_split_halves,0.22775966,0.79824561,0.88157418
same_recording_split_halves,0.22791492,0.79824561,0.88157418
same_recording_split_halves,0.22807018,0.79824561,0.88157418
same_recording_split_halves,0.22822543,0.79824561,0.88157418
same_recording_split_halves,0.22838069,0.79824561,0.88157418
same_recording_split_halves,0.22853594,0.79824561,0.88157418
same_recording_split_halves,0.2286912,0.79824561,0.88157418
same_recording_split_halves,0.22884645,0.79824561,0.88157418
same_recording_split_halves,0.22900171,0.79824561,0.88157418
same_recording_split_halves,0.22915696,0.79824561,0.88157418
same_recording_split_halves,0.22931222,0.79824561,0.88157418
same_recording_split_halves,0.22946747,0.79824561,0.88157418
same_recording_split_halves,0.22962273,0.79824561,0.88157418
same_recording_split_halves,0.22977798,0.79824561,0.88157418
same_recording_split_halves,0.22993324,0.79824561,0.88157418
same_recording_split_halves,0.2300885,0.79824561,0.88157418
same_recording_split_halves,0.23024375,0.79824561,0.88157418
same_recording_split_halves,0.23039901,0.79824561,0.88157418
same_recording_split_halves,0.23055426,0.79824561,0.88157418
same_recording_split_halves,0.23070952,0.79824561,0.88157418
same_recording_split_halves,0.23086477,0.79824561,0.88157418
same_recording_split_halves,0.23102003,0.79824561,0.88157418
same_recording_split_halves,0.23117528,0.79824561,0.88157418
same_recording_split_halves,0.23133054,0.79824561,0.88157418
same_recording_split_halves,0.23148579,0.79824561,0.88157418
same_recording_split_halves,0.23164105,0.79824561,0.88157418
same_recording_split_halves,0.2317963,0.79824561,0.88157418
same_recording_split_halves,0.23195156,0.79824561,0.88157418
same_recording_split_halves,0.23210682,0.79824561,0.88157418
same_recording_split_halves,0.23226207,0.79824561,0.88157418
same_recording_split_halves,0.23241733,0.79824561,0.88157418
same_recording_split_halves,0.23257258,0.79824561,0.88157418
same_recording_split_halves,0.23272784,0.79824561,0.88157418
same_recording_split_halves,0.23288309,0.79824561,0.88157418
same_recording_split_halves,0.23303835,0.79824561,0.88157418
same_recording_split_halves,0.2331936,0.79824561,0.88157418
same_recording_split_halves,0.2331936,0.80701754,0.88157418
same_recording_split_halves,0.23334886,0.80701754,0.88157418
same_recording_split_halves,0.23350411,0.80701754,0.88157418
same_recording_split_halves,0.23365937,0.80701754,0.88157418
same_recording_split_halves,0.23381463,0.80701754,0.88157418
same_recording_split_halves,0.23396988,0.80701754,0.88157418
same_recording_split_halves,0.23412514,0.80701754,0.88157418
same_recording_split_halves,0.23428039,0.80701754,0.88157418
same_recording_split_halves,0.23443565,0.80701754,0.88157418
same_recording_split_halves,0.2345909,0.80701754,0.88157418
same_recording_split_halves,0.23474616,0.80701754,0.88157418
same_recording_split_halves,0.23490141,0.80701754,0.88157418
same_recording_split_halves,0.23505667,0.80701754,0.88157418
same_recording_split_halves,0.23521192,0.80701754,0.88157418
same_recording_split_halves,0.23536718,0.80701754,0.88157418
same_recording_split_halves,0.23552243,0.80701754,0.88157418
same_recording_split_halves,0.23567769,0.80701754,0.88157418
same_recording_split_halves,0.23583295,0.80701754,0.88157418
same_recording_split_halves,0.2359882,0.80701754,0.88157418
same_recording_split_halves,0.23614346,0.80701754,0.88157418
same_recording_split_halves,0.23629871,0.80701754,0.88157418
same_recording_split_halves,0.23645397,0.80701754,0.88157418
same_recording_split_halves,0.23660922,0.80701754,0.88157418
same_recording_split_halves,0.23676448,0.80701754,0.88157418
same_recording_split_halves,0.23691973,0.80701754,0.88157418
same_recording_split_halves,0.23707499,0.80701754,0.88157418
same_recording_split_halves,0.23723024,0.80701754,0.88157418
same_recording_split_halves,0.2373855,0.80701754,0.88157418
same_recording_split_halves,0.23754075,0.80701754,0.88157418
same_recording_split_halves,0.23769601,0.80701754,0.88157418
same_recording_split_halves,0.23785127,0.80701754,0.88157418
same_recording_split_halves,0.23800652,0.80701754,0.88157418
same_recording_split_halves,0.23816178,0.80701754,0.88157418
same_recording_split_halves,0.23831703,0.80701754,0.88157418
same_recording_split_halves,0.23847229,0.80701754,0.88157418
same_recording_split_halves,0.23862754,0.80701754,0.88157418
same_recording_split_halves,0.2387828,0.80701754,0.88157418
same_recording_split_halves,0.23893805,0.80701754,0.88157418
same_recording_split_halves,0.23909331,0.80701754,0.88157418
same_recording_split_halves,0.23924856,0.80701754,0.88157418
same_recording_split_halves,0.23940382,0.80701754,0.88157418
same_recording_split_halves,0.23955907,0.80701754,0.88157418
same_recording_split_halves,0.23971433,0.80701754,0.88157418
same_recording_split_halves,0.23986959,0.80701754,0.88157418
same_recording_split_halves,0.24002484,0.80701754,0.88157418
same_recording_split_halves,0.2401801,0.80701754,0.88157418
same_recording_split_halves,0.24033535,0.80701754,0.88157418
same_recording_split_halves,0.24033535,0.81578947,0.88157418
same_recording_split_halves,0.24049061,0.81578947,0.88157418
same_recording_split_halves,0.24064586,0.81578947,0.88157418
same_recording_split_halves,0.24080112,0.81578947,0.88157418
same_recording_split_halves,0.24095637,0.81578947,0.88157418
same_recording_split_halves,0.24111163,0.81578947,0.88157418
same_recording_split_halves,0.24126688,0.81578947,0.88157418
same_recording_split_halves,0.24142214,0.81578947,0.88157418
same_recording_split_halves,0.24157739,0.81578947,0.88157418
same_recording_split_halves,0.24173265,0.81578947,0.88157418
same_recording_split_halves,0.24188791,0.81578947,0.88157418
same_recording_split_halves,0.24204316,0.81578947,0.88157418
same_recording_split_halves,0.24219842,0.81578947,0.88157418
same_recording_split_halves,0.24235367,0.81578947,0.88157418
same_recording_split_halves,0.24250893,0.81578947,0.88157418
same_recording_split_halves,0.24266418,0.81578947,0.88157418
same_recording_split_halves,0.24281944,0.81578947,0.88157418
same_recording_split_halves,0.24297469,0.81578947,0.88157418
same_recording_split_halves,0.24312995,0.81578947,0.88157418
same_recording_split_halves,0.2432852,0.81578947,0.88157418
same_recording_split_halves,0.24344046,0.81578947,0.88157418
same_recording_split_halves,0.24359571,0.81578947,0.88157418
same_recording_split_halves,0.24375097,0.81578947,0.88157418
same_recording_split_halves,0.24390623,0.81578947,0.88157418
same_recording_split_halves,0.24406148,0.81578947,0.88157418
same_recording_split_halves,0.24421674,0.81578947,0.88157418
same_recording_split_halves,0.24437199,0.81578947,0.88157418
same_recording_split_halves,0.24452725,0.81578947,0.88157418
same_recording_split_halves,0.2446825,0.81578947,0.88157418
same_recording_split_halves,0.24483776,0.81578947,0.88157418
same_recording_split_halves,0.24499301,0.81578947,0.88157418
same_recording_split_halves,0.24514827,0.81578947,0.88157418
same_recording_split_halves,0.24530352,0.81578947,0.88157418
same_recording_split_halves,0.24545878,0.81578947,0.88157418
same_recording_split_halves,0.24561404,0.81578947,0.88157418
same_recording_split_halves,0.24576929,0.81578947,0.88157418
same_recording_split_halves,0.24592455,0.81578947,0.88157418
same_recording_split_halves,0.2460798,0.81578947,0.88157418
same_recording_split_halves,0.24623506,0.81578947,0.88157418
same_recording_split_halves,0.24639031,0.81578947,0.88157418
same_recording_split_halves,0.24654557,0.81578947,0.88157418
same_recording_split_halves,0.24670082,0.81578947,0.88157418
same_recording_split_halves,0.24685608,0.81578947,0.88157418
same_recording_split_halves,0.24701133,0.81578947,0.88157418
same_recording_split_halves,0.24716659,0.81578947,0.88157418
same_recording_split_halves,0.24732184,0.81578947,0.88157418
same_recording_split_halves,0.2474771,0.81578947,0.88157418
same_recording_split_halves,0.24763236,0.81578947,0.88157418
same_recording_split_halves,0.24778761,0.81578947,0.88157418
same_recording_split_halves,0.24794287,0.81578947,0.88157418
same_recording_split_halves,0.24809812,0.81578947,0.88157418
same_recording_split_halves,0.24825338,0.81578947,0.88157418
same_recording_split_halves,0.24840863,0.81578947,0.88157418
same_recording_split_halves,0.24856389,0.81578947,0.88157418
same_recording_split_halves,0.24871914,0.81578947,0.88157418
same_recording_split_halves,0.2488744,0.81578947,0.88157418
same_recording_split_halves,0.24902965,0.81578947,0.88157418
same_recording_split_halves,0.24918491,0.81578947,0.88157418
same_recording_split_halves,0.24934016,0.81578947,0.88157418
same_recording_split_halves,0.24949542,0.81578947,0.88157418
same_recording_split_halves,0.24965068,0.81578947,0.88157418
same_recording_split_halves,0.24980593,0.81578947,0.88157418
same_recording_split_halves,0.24996119,0.81578947,0.88157418
same_recording_split_halves,0.25011644,0.81578947,0.88157418
same_recording_split_halves,0.2502717,0.81578947,0.88157418
same_recording_split_halves,0.25042695,0.81578947,0.88157418
same_recording_split_halves,0.25042695,0.8245614,0.88157418
same_recording_split_halves,0.25058221,0.8245614,0.88157418
same_recording_split_halves,0.25073746,0.8245614,0.88157418
same_recording_split_halves,0.25089272,0.8245614,0.88157418
same_recording_split_halves,0.25104797,0.8245614,0.88157418
same_recording_split_halves,0.25120323,0.8245614,0.88157418
same_recording_split_halves,0.25135848,0.8245614,0.88157418
same_recording_split_halves,0.25151374,0.8245614,0.88157418
same_recording_split_halves,0.251669,0.8245614,0.88157418
same_recording_split_halves,0.25182425,0.8245614,0.88157418
same_recording_split_halves,0.25197951,0.8245614,0.88157418
same_recording_split_halves,0.25213476,0.8245614,0.88157418
same_recording_split_halves,0.25229002,0.8245614,0.88157418
same_recording_split_halves,0.25244527,0.8245614,0.88157418
same_recording_split_halves,0.25260053,0.8245614,0.88157418
same_recording_split_halves,0.25275578,0.8245614,0.88157418
same_recording_split_halves,0.25291104,0.8245614,0.88157418
same_recording_split_halves,0.25306629,0.8245614,0.88157418
same_recording_split_halves,0.25322155,0.8245614,0.88157418
same_recording_split_halves,0.2533768,0.8245614,0.88157418
same_recording_split_halves,0.25353206,0.8245614,0.88157418
same_recording_split_halves,0.25368732,0.8245614,0.88157418
same_recording_split_halves,0.25384257,0.8245614,0.88157418
same_recording_split_halves,0.25399783,0.8245614,0.88157418
same_recording_split_halves,0.25415308,0.8245614,0.88157418
same_recording_split_halves,0.25430834,0.8245614,0.88157418
same_recording_split_halves,0.25446359,0.8245614,0.88157418
same_recording_split_halves,0.25461885,0.8245614,0.88157418
same_recording_split_halves,0.2547741,0.8245614,0.88157418
same_recording_split_halves,0.25492936,0.8245614,0.88157418
same_recording_split_halves,0.25508461,0.8245614,0.88157418
same_recording_split_halves,0.25523987,0.8245614,0.88157418
same_recording_split_halves,0.25539512,0.8245614,0.88157418
same_recording_split_halves,0.25555038,0.8245614,0.88157418
same_recording_split_halves,0.25570564,0.8245614,0.88157418
same_recording_split_halves,0.25586089,0.8245614,0.88157418
same_recording_split_halves,0.25601615,0.8245614,0.88157418
same_recording_split_halves,0.2561714,0.8245614,0.88157418
same_recording_split_halves,0.25632666,0.8245614,0.88157418
same_recording_split_halves,0.25648191,0.8245614,0.88157418
same_recording_split_halves,0.25663717,0.8245614,0.88157418
same_recording_split_halves,0.25679242,0.8245614,0.88157418
same_recording_split_halves,0.25694768,0.8245614,0.88157418
same_recording_split_halves,0.25710293,0.8245614,0.88157418
same_recording_split_halves,0.25725819,0.8245614,0.88157418
same_recording_split_halves,0.25741345,0.8245614,0.88157418
same_recording_split_halves,0.2575687,0.8245614,0.88157418
same_recording_split_halves,0.25772396,0.8245614,0.88157418
same_recording_split_halves,0.25787921,0.8245614,0.88157418
same_recording_split_halves,0.25803447,0.8245614,0.88157418
same_recording_split_halves,0.25818972,0.8245614,0.88157418
same_recording_split_halves,0.25834498,0.8245614,0.88157418
same_recording_split_halves,0.25850023,0.8245614,0.88157418
same_recording_split_halves,0.25865549,0.8245614,0.88157418
same_recording_split_halves,0.25881074,0.8245614,0.88157418
same_recording_split_halves,0.258966,0.8245614,0.88157418
same_recording_split_halves,0.25912125,0.8245614,0.88157418
same_recording_split_halves,0.25927651,0.8245614,0.88157418
same_recording_split_halves,0.25943177,0.8245614,0.88157418
same_recording_split_halves,0.25958702,0.8245614,0.88157418
same_recording_split_halves,0.25974228,0.8245614,0.88157418
same_recording_split_halves,0.25989753,0.8245614,0.88157418
same_recording_split_halves,0.25989753,0.83333333,0.88157418
same_recording_split_halves,0.26005279,0.83333333,0.88157418
same_recording_split_halves,0.26005279,0.84210526,0.88157418
same_recording_split_halves,0.26020804,0.84210526,0.88157418
same_recording_split_halves,0.2603633,0.84210526,0.88157418
same_recording_split_halves,0.26051855,0.84210526,0.88157418
same_recording_split_halves,0.26067381,0.84210526,0.88157418
same_recording_split_halves,0.26082906,0.84210526,0.88157418
same_recording_split_halves,0.26098432,0.84210526,0.88157418
same_recording_split_halves,0.26113957,0.84210526,0.88157418
same_recording_split_halves,0.26129483,0.84210526,0.88157418
same_recording_split_halves,0.26145009,0.84210526,0.88157418
same_recording_split_halves,0.26160534,0.84210526,0.88157418
same_recording_split_halves,0.26160534,0.85087719,0.88157418
same_recording_split_halves,0.2617606,0.85087719,0.88157418
same_recording_split_halves,0.26191585,0.85087719,0.88157418
same_recording_split_halves,0.26207111,0.85087719,0.88157418
same_recording_split_halves,0.26222636,0.85087719,0.88157418
same_recording_split_halves,0.26238162,0.85087719,0.88157418
same_recording_split_halves,0.26253687,0.85087719,0.88157418
same_recording_split_halves,0.26269213,0.85087719,0.88157418
same_recording_split_halves,0.26284738,0.85087719,0.88157418
same_recording_split_halves,0.26300264,0.85087719,0.88157418
same_recording_split_halves,0.26315789,0.85087719,0.88157418
same_recording_split_halves,0.26331315,0.85087719,0.88157418
same_recording_split_halves,0.26346841,0.85087719,0.88157418
same_recording_split_halves,0.26362366,0.85087719,0.88157418
same_recording_split_halves,0.26377892,0.85087719,0.88157418
same_recording_split_halves,0.26393417,0.85087719,0.88157418
same_recording_split_halves,0.26408943,0.85087719,0.88157418
same_recording_split_halves,0.26424468,0.85087719,0.88157418
same_recording_split_halves,0.26439994,0.85087719,0.88157418
same_recording_split_halves,0.26455519,0.85087719,0.88157418
same_recording_split_halves,0.26471045,0.85087719,0.88157418
same_recording_split_halves,0.2648657,0.85087719,0.88157418
same_recording_split_halves,0.26502096,0.85087719,0.88157418
same_recording_split_halves,0.26517621,0.85087719,0.88157418
same_recording_split_halves,0.26533147,0.85087719,0.88157418
same_recording_split_halves,0.26548673,0.85087719,0.88157418
same_recording_split_halves,0.26564198,0.85087719,0.88157418
same_recording_split_halves,0.26579724,0.85087719,0.88157418
same_recording_split_halves,0.26595249,0.85087719,0.88157418
same_recording_split_halves,0.26610775,0.85087719,0.88157418
same_recording_split_halves,0.266263,0.85087719,0.88157418
same_recording_split_halves,0.26641826,0.85087719,0.88157418
same_recording_split_halves,0.26657351,0.85087719,0.88157418
same_recording_split_halves,0.26672877,0.85087719,0.88157418
same_recording_split_halves,0.26688402,0.85087719,0.88157418
same_recording_split_halves,0.26703928,0.85087719,0.88157418
same_recording_split_halves,0.26719454,0.85087719,0.88157418
same_recording_split_halves,0.26734979,0.85087719,0.88157418
same_recording_split_halves,0.26750505,0.85087719,0.88157418
same_recording_split_halves,0.2676603,0.85087719,0.88157418
same_recording_split_halves,0.26781556,0.85087719,0.88157418
same_recording_split_halves,0.26797081,0.85087719,0.88157418
same_recording_split_halves,0.26812607,0.85087719,0.88157418
same_recording_split_halves,0.26828132,0.85087719,0.88157418
same_recording_split_halves,0.26843658,0.85087719,0.88157418
same_recording_split_halves,0.26859183,0.85087719,0.88157418
same_recording_split_halves,0.26874709,0.85087719,0.88157418
same_recording_split_halves,0.26890234,0.85087719,0.88157418
same_recording_split_halves,0.2690576,0.85087719,0.88157418
same_recording_split_halves,0.26921286,0.85087719,0.88157418
same_recording_split_halves,0.26936811,0.85087719,0.88157418
same_recording_split_halves,0.26952337,0.85087719,0.88157418
same_recording_split_halves,0.26967862,0.85087719,0.88157418
same_recording_split_halves,0.26983388,0.85087719,0.88157418
same_recording_split_halves,0.26998913,0.85087719,0.88157418
same_recording_split_halves,0.27014439,0.85087719,0.88157418
same_recording_split_halves,0.27014439,0.85964912,0.88157418
same_recording_split_halves,0.27029964,0.85964912,0.88157418
same_recording_split_halves,0.2704549,0.85964912,0.88157418
same_recording_split_halves,0.27061015,0.85964912,0.88157418
same_recording_split_halves,0.27076541,0.85964912,0.88157418
same_recording_split_halves,0.27092066,0.85964912,0.88157418
same_recording_split_halves,0.27107592,0.85964912,0.88157418
same_recording_split_halves,0.27123118,0.85964912,0.88157418
same_recording_split_halves,0.27138643,0.85964912,0.88157418
same_recording_split_halves,0.27154169,0.85964912,0.88157418
same_recording_split_halves,0.27169694,0.85964912,0.88157418
same_recording_split_halves,0.2718522,0.85964912,0.88157418
same_recording_split_halves,0.27200745,0.85964912,0.88157418
same_recording_split_halves,0.27216271,0.85964912,0.88157418
same_recording_split_halves,0.27231796,0.85964912,0.88157418
same_recording_split_halves,0.27247322,0.85964912,0.88157418
same_recording_split_halves,0.27262847,0.85964912,0.88157418
same_recording_split_halves,0.27278373,0.85964912,0.88157418
same_recording_split_halves,0.27293898,0.85964912,0.88157418
same_recording_split_halves,0.27309424,0.85964912,0.88157418
same_recording_split_halves,0.2732495,0.85964912,0.88157418
same_recording_split_halves,0.27340475,0.85964912,0.88157418
same_recording_split_halves,0.27356001,0.85964912,0.88157418
same_recording_split_halves,0.27371526,0.85964912,0.88157418
same_recording_split_halves,0.27387052,0.85964912,0.88157418
same_recording_split_halves,0.27387052,0.86842105,0.88157418
same_recording_split_halves,0.27402577,0.86842105,0.88157418
same_recording_split_halves,0.27418103,0.86842105,0.88157418
same_recording_split_halves,0.27433628,0.86842105,0.88157418
same_recording_split_halves,0.27449154,0.86842105,0.88157418
same_recording_split_halves,0.27464679,0.86842105,0.88157418
same_recording_split_halves,0.27480205,0.86842105,0.88157418
same_recording_split_halves,0.2749573,0.86842105,0.88157418
same_recording_split_halves,0.27511256,0.86842105,0.88157418
same_recording_split_halves,0.27526782,0.86842105,0.88157418
same_recording_split_halves,0.27542307,0.86842105,0.88157418
same_recording_split_halves,0.27557833,0.86842105,0.88157418
same_recording_split_halves,0.27573358,0.86842105,0.88157418
same_recording_split_halves,0.27588884,0.86842105,0.88157418
same_recording_split_halves,0.27588884,0.87719298,0.88157418
same_recording_split_halves,0.27604409,0.87719298,0.88157418
same_recording_split_halves,0.27619935,0.87719298,0.88157418
same_recording_split_halves,0.2763546,0.87719298,0.88157418
same_recording_split_halves,0.27650986,0.87719298,0.88157418
same_recording_split_halves,0.27666511,0.87719298,0.88157418
same_recording_split_halves,0.27682037,0.87719298,0.88157418
same_recording_split_halves,0.27697562,0.87719298,0.88157418
same_recording_split_halves,0.27713088,0.87719298,0.88157418
same_recording_split_halves,0.27728614,0.87719298,0.88157418
same_recording_split_halves,0.27744139,0.87719298,0.88157418
same_recording_split_halves,0.27759665,0.87719298,0.88157418
same_recording_split_halves,0.2777519,0.87719298,0.88157418
same_recording_split_halves,0.27790716,0.87719298,0.88157418
